
Film Screening of Cracking the Codes: The System of Racial Inequity,County Operations Center Campus,film
1:00 PM : Cinema Screening of The Academy Award winning bike film “Breaking Away” with film star and screeening guest Dennis Christopher available for Q & A,Carlsbad Village Theatre,film
4:00 PM Cinema Screening of The Academy Award winning bike film “Breaking Away” with film star and screeening guest Dennis Christopher available for Q & A,Carlsbad Village Theatre,film
Cine Carretera: Free Summer Outdoor Latino Film Series on The Blvd,Eleven,film
Film Screening: Balboa Park: The Jewel of San Diego,Museum of San Diego History,film
Cine Carretera!,PopUp15,film
The Lady Eve (1941),The Prado at Balboa Park,film
Dark Side of the Full Moon,Nizhoni Institute of Midwifery - Conference Room,film
Street Food Cinema San Diego,Various San Diego Venues - Street Food Cinema,film
Silent Sunday - Showing of The Plastic Age (1925),Adobe Chapel,film
Get Hammered! Year-Long Hammer Horror Series!,Media Arts Center,film
Silent Sunday - Showing of Male and Female,Adobe Chapel,film
Autism Accessibility Mornings at the Fleet,Reuben H. Fleet Science Center,film
Screening: From Fat to Finish Line Movie,Luke & Tami's Backyard!,film
"An Evening with Sir Dermot Turing (""Prof: Alan Turing Decoded"")",Hillcrest Cinemas,film
Movie Night by the Ocean,Martin Johnson House,film
LAUREL AND HARDY - DOUBLES NIGHT!,Williams Hall,film
Point Break,LA Paloma Theatre,film
San Diego Let's Battle Tour,USS Midway,film
Doug Loves Movies,The American Comedy Co.,film
Camp: Movie Makers,Meadowbrook Gymnasium,film
San Diego Who Con,Town & Country Conference Center,film
San Diego Game Jam 2016,Coleman University,film
Latex Grenade Album Release Party and Video Premiere At  Garage Kitchen + Bar,Garage Kitchen + Bar,film
San Diego Who Con,Town & Country Conference Center,film
Camp: Movie Makers,Meadowbrook Gymnasium,film
Talent Agent Workshop with Bonnie Ventis from Clear Talent Group,JRP San Diego,film
2016 Centennial International Summer Organ Festival - Movie Night with Tom Trenney,Spreckels Organ Pavilion,film
Movie Makers,San Diego County Library - Encinitas Branch,film
"The Mighty Untouchables (6-8pm) + movie ""The Good Dinosaur""",Carmel Mountain Recreation Center,film
"Silent Movie Night: Buster Keaton's ""The General"" (1926) + Tom Trenney on organ",International Summer Organ Festival,film
"The Legends (6-8pm) + movie ""Surf's Up""",Carmel Mountain Recreation Center,film
Ghost Tour Tonight! - Old Town Walking Tour - 8:00pm,Living Room Cafe and Bistro,film
Stand By Me,LA Paloma Theatre,film
2016 Centennial International Summer Organ Festival - Movie Night with Tom Trenney,Spreckels Organ Pavilion,film
Women in Comics Collective Panel Discussion @ SDPL Session 1,,film
Dinner and a Movie Fundraiser,Leo Carrillo Ranch Historic Park,film
Talent Agent Workshop with Bonnie Ventis from Clear Talent Group,JRP San Diego,film
Camp: Media Madness,Old Poway Park,film
Women in Comics Panel Discussion Panel Discussion Session 2,Logan Heights Library,film
2nd Annual Black Girl Nerds of Color with Racialicious Meetup at SDCC,Hilton Bayfront Hotel,film
Stand By Me,LA Paloma Theatre,film
San Diego Let's Battle Tour,USS Midway,film
O'Malley's Embarassing Confessions Tour-San Diego,444,film
Dinner and a Movie Fundraiser,Leo Carrillo Ranch Historic Park,film
American Graffiti,LA Paloma Theatre,film
Movie in the Park @ OTAY Park,Otay Classroom - Otay Recreation Center,film
The Endless Summer,LA Paloma Theatre,film
The Endless Summer,LA Paloma Theatre,film
The Endless Summer,LA Paloma Theatre,film
The Endless Summer,LA Paloma Theatre,film
E.T. the Extra-Terrestrial,LA Paloma Theatre,film
ConDorCon 2017 - Something Wicked,Four Points by Sheraton San Diego,film
The Cellar Cinema,Vinavanti Urban Winery,film
The Endless Summer,LA Paloma Theatre,film
The Endless Summer,LA Paloma Theatre,film
San Diego Game Jam 2016,Coleman University,film
ConDorCon 2017 - Something Wicked,Four Points by Sheraton San Diego,film
The Cellar Cinema,Vinavanti Urban Winery,film
The Cellar Cinema,Vinavanti Urban Winery,film
Lindley Lecture on Law & Comics 2016: Rise of the Independents,Neil Morgan Auditorium,film
San Diego Cloud9 Singles Speed Meets Young Professionals Ages 24-36,Radisson Hotel Harbor View,film
DOLCE ARDOR: An Opera Music Video - Launch Party SAN DIEGO,EVE,film
Movie Day,South Clairemont Recreation Center,film
Cinema @ The Balboa: Aliens,Balboa Theatre,film
Cinema @ The Balboa: Finding Nemo,Balboa Theatre,film
Cinema @ The Balboa: Jaws,Balboa Theatre,film
San Diego Cloud9 Singles Professionals Speed Meets Ages 34-49,Radisson Hotel Harbor View,film
Street Food Cinema San Diego: TOP GUN & THE OC,Ruocco Park,film
Finest City Wrestling | The Pow! Boom! Smack! Wrestling Show | SDCC Weekend,Imperial Beach,film
Harry Potter Trivia – Night 1,Mission Brewery,film
Lindley Lecture on Law & Comics 2016: Rise of the Independents,Neil Morgan Auditorium,film
Talent Agent Workshop with Bonnie Ventis from Clear Talent Group,JRP San Diego,film
VIDEODROME,Whistle Stop Bar,film
SKETCH PARTY,Whistle Stop Bar,film
Ocean Oasis,San Diego Natural History Museum,film
Star Cars,San Diego Automotive Museum,film
Whales 3D,San Diego Natural History Museum,film
Comic-Con International: San Diego,San Diego Convention Center,film
St. Paul’s Plaza Educational Series- “Being Mortal”,St. Paul's Plaza,film
Growing Young-A Journey Through Generations,Coronado School of the Arts,film
"""Disney's Beauty and the Beast""",Kit Carson Park,film
DARREN CARTER,The Comedy Store,film
DARREN CARTER,The Comedy Store,film
BRET ERNST,The Comedy Store,film
BRET ERNST,The Comedy Store,film
PAUL MORRISSEY,The Comedy Store,film
PAUL MORRISSEY,The Comedy Store,film
PAUL MORRISSEY,The Comedy Store,film
PAUL MORRISSEY,The Comedy Store,film
Craig Shoemaker,The Comedy Palace,film
Craig Shoemaker,The Comedy Palace,film
Craig Shoemaker,The Comedy Palace,film
Craig Shoemaker,The Comedy Palace,film
WEEKEND HEADLINERS,The Comedy Store,film
DARREN CARTER,The Comedy Store,film
DARREN CARTER,The Comedy Store,film
DARREN CARTER,The Comedy Store,film
DARREN CARTER,The Comedy Store,film
TOM RHODES,The Comedy Store,film
HOORAY FOR HOLLYWOOD!,Embarcadero Marina Park South,film
Born to Be Wild,Reuben H. Fleet Science Center,film
Neville Page's Creative Process,"California Center for the Arts, Escondido",film
"A Magical Evening Of Meditation, Malas & Meaning",Encinitas,film
BERNADETTE PETERS,Embarcadero Marina Park South,film
Jay and Silent Bob Get Old Live,The American Comedy Co.,film
Jerusalem,Reuben H. Fleet Science Center,film
MASQUERADE BALL GIFT CARD DRIVE,Horton Grand Hotel,film
"""Making Porn""",Diversionary Theatre,film
"""Reverse Gardening Community Clean-up Party!"" @Starlight Bowl - Join the Party!",2005 Pan American Plaza,film
"Big Face Smile Entertainment Presents ""Take Off"" Fashion Show",Kona Kai Resort San Diego,film
"""Arsenic and Old Lace""",Welk Resort San Diego Theatre,film
"New Exhibition: Science Fiction, Science Future",Reuben H. Fleet Science Center,film
Disney's Mulan Jr.,Patio Playhouse Community Theatre,film
Titanic The Musical,Moonlight Amphitheatre,film
"""Reverse Gardening Community Clean-up Party!"" @Starlight Bowl - Join the Party!",2005 Pan American Plaza,film
Freaky Friday,"Postal code 92037, US",film
A Beautiful Planet,Reuben H. Fleet Science Center,film
Jerusalem,Reuben H. Fleet Science Center,film
"""Arsenic and Old Lace""",Welk Resort San Diego Theatre,film
"""Titanic: The Musical""",Brengle Terrace Park,film
Miracle Joke Elixir with Tony Baker,The American Comedy Co.,film
Improv Playground THE SEQUEL!!! Mondays at Eve,EVE,film
Aries Spears,The American Comedy Co.,film
10 x Change,Museum of Contemporary Arts San Diego (La Jolla) Sherwood Auditorium,film
Rhett Miller,Soda Bar,film
Whales: Giants of the Deep,San Diego Natural History Museum,film
transcenDANCE 10xChange,Museum of Contemporary Art San Diego - La Jolla,film
My Hero: Contemporary Art & Superhero Action and Unlocking Wonderland: The Exhibit,"California Center for the Arts, Escondido",film
10 x Change,Museum of Contemporary Arts San Diego (La Jolla) Sherwood Auditorium,film
Platt College Summer Camp,San Diego,film
07/11 Creative Writing with David Coddon,"Inspirations Gallery, NTC Liberty Station",film
El Ten Eleven,Music Box,film
Doublespeak,White Box Theater,film
Doublespeak,White Box Theater,film
Beach Law - MCLE by the San Diego Law Library - Downtown,San Diego Law Library - Downtown San Diego Location,film
Juliette Lewis,Casbah,film
GroovaRoo Basics - Fridays at Tree of Life (Encinitas),Tree of Life Birth Center,film
10 x Change,Museum of Contemporary Arts San Diego (La Jolla) Sherwood Auditorium,film
GroovaRoo All Levels - Mondays at Tree of Life (Encinitas),Tree of Life Birth Center,film
The Joy Formidable,The Irenic,film
Booked for Lunch - Alex Brunkhorst,WARWICKS,film
"Alex Brunkhorst - ""The Gilded Life of Matilda Duplaine""",WARWICKS,film
Brendan James,The Hideout,film
"Alex Brunkhorst - ""The Gilded Life of Matilda Duplaine""",WARWICKS,film
Booked for Lunch - Alex Brunkhorst,WARWICKS,film
Del Mar Antique Show & Sale,Del Mar Fairgrounds and Racetrack,film
E-Filing & E-Service in San Diego Superior Court - MCLE,San Diego Law Library - Downtown San Diego Location,film
Brendan James,The Hideout,film
Copyright Basics - MCLE at the San Diego Law Library,San Diego Law Library - Downtown San Diego Location,film
Balboa Park After Dark,Reuben H. Fleet Science Center,film
Advanced Glammor Lighting-Secrets of the Stars,George's Camera,film
"Ina Garten - ""Cooking for Jeffrey""",WARWICKS,film
Fear of Men,The Hideout,film
#FinCon16: Where Money & Media Meet,Sheraton San Diego Hotel & Marina,film
Fear of Men,The Hideout,film
Video Scout National Baseball Evaluation Day & College Broadcast - California II,California South,film
J.B. Smoove,The American Comedy Co.,film
SAN DIEGO: Jai Ho! Bollywood Party - Last Fridays at Queen Bee's,Queen Bee's Art & Cultural Center,film
The Album Leaf,The Irenic,film
FREE AGENT CANADIAN FOOTBALL TRYOUTS - SHOWCASE YOUR SKILLS TO 3 CFL TEAMS!,Duffield Sports Center,film
Storytelling Essentials & Beyond with Pixar Veteran Matthew Luhn,4694 Cape May Avenue,film
MONOLORD - SWEAT LODGE,Soda Bar,film
Naanee Fitness Skills Camp,"The Futbol Factory, LLC",film
Buck-A-Shuck,Whole Foods Del Mar,food 
"FEAST, Food Festival",Mission San Luis Rey,food 
Latin Food Fest's Grande Tasting,Embarcadero Marina Park North,food 
Street Food Cinema San Diego,Various San Diego Venues - Street Food Cinema,food 
Food Labeling and Packaging Workshop San Diego,Co-Community - San Diego Babel,food 
The Fashion of Food and Spirits,PreFab Coworking - At the Headquarters,food 
"Tijuana Food, Park, and Zoo Adventure",Meeting spot--McDonald's San Ysidro Trolley Station,food 
Celebrating Cherries with Whole Foods Market,Sur La Table - Forum at Carlsbad,food 
Celebrating Cherries with Whole Foods Market,Sur La Table - La Jolla,food 
Street Food Cinema San Diego: TOP GUN & THE OC,Ruocco Park,food 
Buck-A-Shuck,Whole Foods Del Mar,food 
"FEAST, Food Festival",Mission San Luis Rey,food 
Latin Food Fest's Grande Tasting,Embarcadero Marina Park North,food 
Street Food Cinema San Diego,Various San Diego Venues - Street Food Cinema,food 
Food Labeling and Packaging Workshop San Diego,Co-Community - San Diego Babel,food 
The Fashion of Food and Spirits,PreFab Coworking - At the Headquarters,food 
"Tijuana Food, Park, and Zoo Adventure",Meeting spot--McDonald's San Ysidro Trolley Station,food 
Celebrating Cherries with Whole Foods Market,Sur La Table - Forum at Carlsbad,food 
Celebrating Cherries with Whole Foods Market,Sur La Table - La Jolla,food 
Street Food Cinema San Diego: TOP GUN & THE OC,Ruocco Park,food 
Food Safety Training for the Organic Grower or Postharvest Handler - San Diego,"San Diego, California, United States",food 
Mission Federal Credit Union VIP Tent at the ¡Latin Food Fest!,Embarcadero Marina Park North,food 
SOCAL FOOD & WINE FESTIVAL FEATURES TOP CHEFS AND WINERIES FROM SOUTHERN CALIFORNIA TO BENEFIT CENTER FOR COMMUNITY SOLUTIONS,Ramona Mainstage,food 
A Buck A Shuck Oysters,"Whole Foods, La Jolla",food 
Food TV Channel,Vineyard Rm East Valley Community Center,food 
Carlsbad Food & Wine Tour,Gloria E. McClellan Senior Center,food 
Food for Life - Cancer Series,Encinitas Community Center,food 
Food Drive Volunteer,"postal code 92121, United States",food 
San Diego Food Bank,"postal code 92121, United States",food 
Natural Organic & Specialty Foods,Sheraton San Diego Hotel & Marina,food 
iLatin Food Fest San Diego,Embarcadero Marina Park North,food 
VinDiego Wine and Food Festival,The McMillin Companies Event Center at NTC Promenade at Liberty Station,food 
Tour of Scotland,Vom Fass Hillcrest,food 
2nd Annual San Diego Spicy & Rose Festival,Waterfront Park (Embarcadero),food 
San Diego Brew Fest,Liberty Station,food 
Grande Tasting – Sunday,Embarcadero Marina Park North,food 
San Diego BeerWorks 2nd Year Anniversary Party,San Diego BeerWorks,food 
Opening Day Pre Party and Hat Extravaganza,San Diego Marriott Del Mar,food 
Grande Tasting,Embarcadero Marina Park North,food 
Tijuana Foodie Adventure,Meeting spot--McDonald's San Ysidro Trolley Station,food 
Behind the Craft with Fermenters Club: Barrel-Aged Pickles,Green Flash Cellar 3,food 
2 Towns Ciderhouse: Cider Tasting Event,The Flight Path,food 
WINE & WISHES,LA Costa Resort,food 
Light Summertime Reds,The Winesellar Brasserie,food 
5th annual Mira Mesa Festival of Beers,Mira Mesa Recreation Center,food 
University of San Diego Wine Classic Weekend,University of San Diego,food 
Book & Author Evening with Jodi Abel of La Jolla Cooks 4U,N El Camino Real,food 
San Diego Summer Feast on the Farm,Suzie's Farm,food 
Lemon Zest & Garlic Fest - 2nd Annual,Waterfront Park (Embarcadero),food 
4th Annual San Diego Burger Battle,Carddine Home Resort Products,food 
2nd Annual San Diego Sausage Fest,Waterfront Park (Embarcadero),food 
Tijuana Foodie Adventure,Meeting Spot —  In front of McDonalds at the San Ysidro Trolley Station,food 
ArtWalk @ Liberty Station,"Ingram Plaza, Liberty Station",food 
Not Just Trivia @ Bub's at the Ballpark!,Bub's @ the Ballpark,food 
Not Just Trivia @ U31!,U-31,food 
Live Game Show Night @ Bub's at the Ballpark!,Bub's @ the Ballpark,food 
San Diego Magazine's 2016 Best of San Diego Party Presented by STK,The McMillin Companies Event Center at NTC Promenade at Liberty Station,food 
Wild Wonders & Sushi!,Wrench & Rodent Seabasstropub,food 
Live Game Show Night @ Bub's at the Beach!,"Tavern At The Beach, The",food 
Wild Wonders & Sushi!,Wrench & Rodent Seabasstropub,food 
Yogi Brunch Club : Spring/Summer Series,EVE,food 
EL PERU ESTA AQUI,La Mesa Community Center,food 
Samuel Adams Brewing the American Dream Pitch Room Competition,Marina Village Conference Center & Marina,food 
Saxon Brown Wine Dinner @ Tasting Room Del Mar,Agave Del Mar,food 
Science in the Kitchen for Kids,Sur La Table - Forum at Carlsbad,food 
Science in the Kitchen for Kids,Sur La Table - Forum at Carlsbad,food 
One Dish Wonders,Hipcooks,food 
"Screens, Genes & The Choices We Make",San Diego Marriott Del Mar,food 
3rd annual San Diego CityBeat Chefs + Shakers Mash Up,Lafayette Hotel,food 
Heart of Pacific Beach Restaurant Walk 2016,PB Bar & Grill / Club Tremor,food 
Heart of Pacific Beach Restaurant Walk 2016,PB Bar & Grill / Club Tremor,food 
French Riviera Soiree and Swim Club Series - Saturday August 13,"The Westgate Hotel, San Diego",food 
French Riviera Soiree and Swim Club Series - Saturday September 10,"The Westgate Hotel, San Diego",food 
French Riviera Soirees and Swim Club Series,"The Westgate Hotel, San Diego",food 
Green Flash Supper Club with Nine-Ten,Green Flash Cellar 3,food 
Science in the Kitchen for Teens,Sur La Table - La Jolla,food 
Science in the Kitchen for Teens,Sur La Table - Forum at Carlsbad,food 
6TH ANNUAL TREASURE CHEST FEST SAN DIEGO,Green Flash Brewing Co.,food 
2016 Food Forum + Envision Urban Ag Fair,Lyman Saville Theater,food 
Opening Day After Party,Del Mar Hilton,food 
San Diego Burger Battle,Carddine Spas & Grills,food 
Waypoint Public's Brew Master Dinner Series with Societe Brewing,Waypoint Public,food 
An Artist @ the Table: Einar & Jamex de la Torre,A Private Artsy Residence,food 
Heroes Brew Fest,Waterfront Park (Embarcadero),food 
CohnReznick San Diego Hospitality Roundtable,Energy Innovation Center (EIC),food 
Waypoint Public's Brew Master Dinner Series with Ballast Point Brewing,Waypoint Public,food 
Santee Bluegrass Festival,Santee Summer Concert Series- Town Center Community Park East,food 
A New Urban Groove @ AZTEC Brewery,Aztec Brewery,food 
No Duh at the Music Box,Music Box,food 
Taste of North Park 2016,North Park,food 
Taste of North Park 2016,North Park,food 
The Science of Beer,SILO,food 
San Diego Burger Battle,Carddine Spas & Grills,food 
3rd Annual Carlsbad Brewfest,Holiday Park,food 
An Artist @ the Table: Jennifer Luce,A Private Artsy Residence,food 
Samuel Adams Brewing the American Dream Speed Coaching Event,Marina Village Conference Center & Marina,food 
Woodstock’s Pizza Customer Appreciation Month,Woodstock's Pizza San Diego,food 
Summer in Havana,Sur La Table - Forum at Carlsbad,food 
San Diego Brews Cruise - Comic-Con Edition,Hornblower Cruises & Events,food 
Summer in Havana,Sur La Table - Forum at Carlsbad,food 
2016 Food Forum + Envision Urban Ag Fair,Lyman Saville Theater,food 
Great Summer Grilling,Sur La Table - Forum at Carlsbad,food 
Great Summer Grilling,Sur La Table - La Jolla,food 
World Crawl San Diego - Club Crawl 2016,"San Diego, California, United States",food 
MONDAYS @ 710 Beach Club (Pacific Beach),710 Beach Club,food 
Chauffeured San Diego Wine Country Tour,Chauffeured Tours,food 
Rubio’s Invites Community to Celebrate the Ocean at CoastFest on July 16,Junior Seau Oceanside Pier Amphitheatre,food 
"14th ANNUAL ELIZABETH HOSPICE CHARITY REGATTA AUGUST 6-7, 2016",Oceanside Harbor,food 
"Hats, Heels and Hooves Opening Day Party",The Inn at Rancho Santa Fe,food 
Cafe 21 Live Music,Cafe21,food 
MONDAYS @ 710 Beach Club (Pacific Beach),710 Beach Club,food 
World Crawl San Diego - Club Crawl 2016,"San Diego, California, United States",food 
Chauffeured San Diego Wine Country Tour,Chauffeured Tours,food 
Urge Gastropub Rancho Bernardo’s Sixth Anniversary Party Celebration,Urge Gastropub,food 
World Crawl San Diego - Club Crawl 2016,"San Diego, California, United States",food 
VIP Skyroom at Del Mar Races & Beer Fest,Del Mar Fairgrounds and Racetrack,food 
Temecula Wine Country Tour (From San Diego),San Diego Ride & Tours,food 
Delicious Thai at Home,Sur La Table - La Jolla,food 
Delicious Thai at Home,Sur La Table - Forum at Carlsbad,food 
Girls Night Out: Dining Al Fresco,Sur La Table - La Jolla,food 
Learn to Cut Like a Pro,Sur La Table - Forum at Carlsbad,food 
Girls Night Out: Dining Al Fresco,Sur La Table - La Jolla,food 
Summer Sweets,Sur La Table - La Jolla,food 
Delicious Thai at Home,Sur La Table - La Jolla,food 
FRIDAYS @ ANALOG,Analog Bar,food 
Girls Night Out: Dining Al Fresco,Sur La Table - Forum at Carlsbad,food 
Delicious Thai at Home,Sur La Table - Forum at Carlsbad,food 
Summer Sweets,Sur La Table - Forum at Carlsbad,food 
Fleet Night of Science: Comic-Con After Party!,Reuben H. Fleet Science Center,food 
Cafe 21 Live Music,"postal code 92121, United States",food 
Secrets of Spanish Paella,Sur La Table - La Jolla,food 
Cafe 21 Live Music,"postal code 92121, United States",food 
SLOSHBALL 2016,Liberty Station,food 
Delicious Thai at Home,Sur La Table - La Jolla,food 
Summer Sweets,Sur La Table - La Jolla,food 
Girls Night Out: Dining Al Fresco,Sur La Table - La Jolla,food 
Spectacular Summer Brunch,Sur La Table - La Jolla,food 
Deliciously Healthy Superfoods,Sur La Table - La Jolla,food 
Learn to Cut Like a Pro,Sur La Table - La Jolla,food 
Healthy On You™ Cooking Class,Samantha's Kitchen,food 
Date Night: Down By the Shore,Sur La Table - Forum at Carlsbad,food 
Date Night: Summer in Tuscany,Sur La Table - Forum at Carlsbad,food 
Summer Flavor: Peaches,Sur La Table - Forum at Carlsbad,food 
Preserving Summer,Sur La Table - La Jolla,food 
Date Night: Down By the Shore,Sur La Table - La Jolla,food 
Healthy On You™ Cooking Class,Samantha's Kitchen,food 
Date Night: Down By the Shore,Sur La Table - La Jolla,food 
Date Night: Down By the Shore,Sur La Table - La Jolla,food 
Kitchen Fundamentals for Teens,Sur La Table - Forum at Carlsbad,food 
Kitchen Fundamentals for Kids,Sur La Table - Forum at Carlsbad,food 
Healthy On You™ Cooking Class,Samantha's Kitchen,food 
Date Night: Summer in Tuscany,Sur La Table - La Jolla,food 
Great Grilling: Salads,Sur La Table - Forum at Carlsbad,food 
Family Fun: Fresh Summer Cooking,Sur La Table - Forum at Carlsbad,food 
Great Grilling: Salads,Sur La Table - La Jolla,food 
Great Pizza on the Grill,Sur La Table - Forum at Carlsbad,food 
Great Pizza on the Grill,Sur La Table - La Jolla,food 
Family Fun: Fresh Summer Cooking,Sur La Table - La Jolla,food 
Date Night: Down By the Shore,Sur La Table - La Jolla,food 
Date Night: Down By the Shore,Sur La Table - La Jolla,food 
Date Night: Down By the Shore,Sur La Table - Forum at Carlsbad,food 
Modern Times Presents The Second Annual Festival of Dankness,Waterfront Park (Embarcadero),food 
Great Grilling: Salads,Sur La Table - La Jolla,food 
Great Grilling: Salads,Sur La Table - Forum at Carlsbad,food 
Family Fun: Fresh Summer Cooking,Sur La Table - La Jolla,food 
Great Pizza on the Grill,Sur La Table - La Jolla,food 
Great Pizza on the Grill,Sur La Table - Forum at Carlsbad,food 
Family Fun: Fresh Summer Cooking,Sur La Table - Forum at Carlsbad,food 
Rescuing Food for the Hungry @ Sunday's Mar Vista Farmers Market,"Vista, California, United States",food 
HomeTown Buffet® Invites Kids to Learn about Food July 14,HomeTown Buffet - Dennery Road,food 
"Party ARTy for ArtReach -- Art, Food & Fun to Support Art in K-6 Schools",Stunning Private Residence,food 
SoCal Food & Wine Festival,Ramona Mainstage,food 
Spinal Assessments,OB People's Organic Foods Market,food 
Unwasted Food Solution Summit II,Jacobs Center for Neighborhood Innovation,food 
"J'aime, Paris!",Hipcooks,food 
Holiday Menu and Meal Planning,Encinitas Community Center,food 
IAWP - Annual Family Picnic by the Bay,"Crown Point Shores, Mission Bay",food 
Stone Brewery Adoption Event,Stone Company Store - Oceanside,food 
KODA,Mr. Peabody's,food 
EASY WIND BAND,Mr. Peabody's,food 
00 supper club Summer 2016,The Lion's Share,food 
Heather McDonald,The American Comedy Co.,food 
The Cheese Whiz,Hipcooks,food 
Dim Sum and then Some,Hipcooks,food 
Cocktails 3: Summer Infusions,Hipcooks,food 
"Healthy, Fresh and Zingy 2",Hipcooks,food 
A Cocktail Party,Hipcooks,food 
Thai One On,Hipcooks,food 
Wine & Canvas: Star Lovers,Fabrison's,food 
Thai One On,Hipcooks,food 
ON KETTNER Tuesday Fill: TBD,Stone Brewery,food 
ON KETTNER Tuesday Fill: TBD,Stone Brewery,food 
LIBERTY STATION Wednesday Fill: TBD,Stone Brewery,food 
LIBERTY STATION Wednesday Fill: TBD,Stone Brewery,food 
LIBERTY STATION Wednesday Fill: TBD,Stone Brewery,food 
LIBERTY STATION Wednesday Fill: TBD,Stone Brewery,food 
A Cocktail Party,Hipcooks,food 
Jay and Silent Bob Get Old Live,The American Comedy Co.,food 
Feeding the Soul Foundation Presents O’Side Outside Summer Concert Series,Surfside Tap Room,food 
San Pasqual Winery - Live Music - Ruben Delgado,San Pasqual Winery Tasting Room,food 
Cooking Classes - Cooking Class,Linda Vista Recreation Center,food 
The Baja Kitchen Presents: brunch•wine•bazar,Mission Bay park,food 
Health Event - Lean Kids,Penn Athletic Field Community Park,food 
Wellspring California,Wellspring California,food 
Lemon Grove: Tour Optimum Health Institute,Optimum Health Institute,food 
ISSA San Diego July Networking Happy Hour at Rock Bottom Brewery,Rock Bottom Restaurant & Brewery La Jolla,food 
LIBERTY STATION Wednesday Fill: TBD,Stone Brewery,food 
LIBERTY STATION Wednesday Fill: TBD,Stone Brewery,food 
LIBERTY STATION Wednesday Fill: TBD,Stone Brewery,food 
LIBERTY STATION Wednesday Fill: TBD,Stone Brewery,food 
Mixology Class at The Del,Hotel Del Coronado,food 
Wellspring California,Wellspring California,food 
Lemon Grove: Tour Optimum Health Institute,Optimum Health Institute,food 
Lost Abbey 5 Course Beer Dinner @ Notorious Burgers & Beer,Notorious Burgers,food 
FOXEN @ The Wine Lover,"Wine Lover, The",food 
"Wine Tasting: Small Producers, Big Taste",The Winesellar Brasserie,food 
Wine & Canvas: Starry Waves,Blue Door Winery,food 
Blind Tasting Workshop: Exam Prep,The Winesellar Brasserie,food 
Maker Hour: Recycled Comic Book Coasters,Sycamore Den,food 
Sip of Julian 2016,Julian Town Hall,food 
Make Bake and Take-MV,MV-Field 1 - Montevalle Community Park,food 
Bull Twist,Mr. Peabody's,food 
ADRIENNE NIMS,Mr. Peabody's,food 
A Four Class Intro to Wine Intensive (can be taken separately),Meritage Wine Market & Tasting Room,food 
FOXEN Wine Dinner @ Wine Vault and Bistro,Wine Vault & Bistro,food 
Westfield UTC ‘Uncasked’ Beer Fest,Westfield UTC,food 
"CAMP ERIN SAN DIEGO GOLF TOURNAMENT AT THE MADERAS GOLF COURSE IN POWAY, CA",Maderas Golf Club,food 
FahrenheitSD,"Hyatt Regency La Jolla at Aventine Hotel, San Diego",food 
To Dine For,The Alexandria at Torrey Pines,food 
WING WARS 2016! WING CRAWL and Competition! Downtown San Diego!,McFadden's Restaurant and Saloon,food 
Brains and Bubbles @ Gossip Grill!,Gossip Grill,food 
Halloween Party in Transylvania with Vlad the Impaler,To be announced,food 
Dine out for the Cure,All over San Diego,food 
"J'aime, Paris!",Hipcooks,food 
Iron Fist & MishMash Crawfish Boil,Iron Fist Brewing Co.,food 
SDOAUG Cask Night/Happy Hour:July 28th @ Karl Strauss Brewery RSVP Today!,Karl Strauss Brewery Gardens,food 
Holiday Menu and Meal Planning,Encinitas Community Center,food 
Passport To France,Encinitas Community Center,food 
Hollywood Babble-On,The American Comedy Co.,food 
Stone Brewery Adoption Event,Stone Company Store - Oceanside,food 
Stand-Up NBC,The American Comedy Co.,food 
Heather McDonald,The American Comedy Co.,food 
Classics 4 Kids Paint Night Fundraiser,98 Bottles,food 
Wine & Canvas: Starry Coronado,Mimi's Cafe,food 
Wine & Canvas: Beach Tower,57 Degrees,food 
Wine & Canvas: A Walk in the Park,Hard Rock Cafe,food 
Open Mic with Jay Cain,Mr. Peabody's,food 
Karaoke with Daniel Grunnan,Mr. Peabody's,food 
Happy Heart Start - Session I,Scripps Ranch Community Park,food 
Cooking 'Round the World for Seniors-SOUTH AFRICA,Encinitas Community Center,food 
Hop-Con 4.0,Stone Brewing World Bistro and Gardens,food 
A Cocktail Party,Hipcooks,food 
Cooking Class,Penn Athletic Field Community Park,food 
Solterra Winery & Kitchen's Summer Wine Blending Class,Solterra Winery and Kitchen,food 
FISHMONGER TOMMY / HBHL / EDSD T-Shirt Release Party at Catalina Offshore Products,Catalina Offshore Products,food 
Baking Basics for Kids,Tecolote Recreation Center,food 
Camping Cuisine - DC5,Girl Scouts San Diego Campus,food 
Miracle Joke Elixir with Tony Baker,The American Comedy Co.,food 
Classics 4 Kids Paint Night Fundraiser,98 Bottles,food 
LumberJack Saw Contest,Biggs Harley-Davidson,food 
Open Mic with Jay Cain,Mr. Peabody's,food 
Karaoke with Daniel Grunnan,Mr. Peabody's,food 
The Big Fake Wedding - San Diego,BRICK,food 
SDEA's Summer '16 HR Networking Mixer,AleSmith Brewing Company,food 
Thanksgiving Day Dining Cruise,Flagship Cruises & Events,food 
EASY WIND BAND,Mr. Peabody's,food 
Doug Loves Movies,The American Comedy Co.,food 
Una Noche en España- a Tapas Class,Hipcooks,food 
Stehly Farms Market Tour in Kensington,Free Electronics Recycling Collection Event,food 
Walk-Around Wine Tasting: Rhone Rangers,The Winesellar Brasserie,food 
Classics 4 Kids Paint Night Fundraiser,98 Bottles,food 
LumberJack Saw Contest,Biggs Harley-Davidson,food 
